date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:20:00	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Sep%202025%2004:20:02%20GMT	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	C:/Users/sifdo/Desktop/Santa_Barbra/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/versioned-site-css/618712634cc9d14bd80427f3/134/5c5a519771c10ba3470d8101/618712644cc9d14bd804280d/1675/site.css)
07:20:00	2320/2320	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	https://assets.squarespace.com/universal/images-v6/icons/opentable-icons.png	C:/Users/sifdo/Desktop/Santa_Barbra/assets.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/versioned-site-css/618712634cc9d14bd80427f3/134/5c5a519771c10ba3470d8101/618712644cc9d14bd804280d/1675/site.css)
07:20:01	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Sep%202025%2004:20:02%20GMT	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	C:/Users/sifdo/Desktop/Santa_Barbra/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/versioned-site-css/618712634cc9d14bd80427f3/134/5c5a519771c10ba3470d8101/618712644cc9d14bd804280d/1675/site.css)
07:20:01	361/361	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	https://assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	C:/Users/sifdo/Desktop/Santa_Barbra/assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/versioned-site-css/618712634cc9d14bd80427f3/134/5c5a519771c10ba3470d8101/618712644cc9d14bd804280d/1675/site.css)
07:20:01	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Sep%202025%2004:20:02%20GMT	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	C:/Users/sifdo/Desktop/Santa_Barbra/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/versioned-site-css/618712634cc9d14bd80427f3/134/5c5a519771c10ba3470d8101/618712644cc9d14bd804280d/1675/site.css)
07:20:01	3034/3034	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	https://assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	C:/Users/sifdo/Desktop/Santa_Barbra/assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/versioned-site-css/618712634cc9d14bd80427f3/134/5c5a519771c10ba3470d8101/618712644cc9d14bd804280d/1675/site.css)
07:20:01	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	C:/Users/sifdo/Desktop/Santa_Barbra/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/versioned-site-css/618712634cc9d14bd80427f3/134/5c5a519771c10ba3470d8101/618712644cc9d14bd804280d/1675/site.css)
07:20:02	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	C:/Users/sifdo/Desktop/Santa_Barbra/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/versioned-site-css/618712634cc9d14bd80427f3/134/5c5a519771c10ba3470d8101/618712644cc9d14bd804280d/1675/site.css)
07:20:02	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	C:/Users/sifdo/Desktop/Santa_Barbra/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/versioned-site-css/618712634cc9d14bd80427f3/134/5c5a519771c10ba3470d8101/618712644cc9d14bd804280d/1675/site.css)
07:20:03	43790/43790	---M-Z	200	added ('OK')	text/javascript	etag:%228b00becb38fd3fb2e1ccd7f6778c24c5%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-c5df17f949222c24-min.en-US.js	C:/Users/sifdo/Desktop/Santa_Barbra/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-c5df17f949222c24-min.en-US.js	(from https://www.thecleaningcompanyva.com/cart)
07:20:04	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2002%20Sep%202025%2004:20:05%20GMT	http://static1.squarespace.com/static/618712634cc9d14bd80427f3/t/61b8f004bb8e202ec8036bec/1644540608079/AdobeStock_284367668.jpg?format=1500w	C:/Users/sifdo/Desktop/Santa_Barbra/static1.squarespace.com/static/618712634cc9d14bd80427f3/t/61b8f004bb8e202ec8036bec/1644540608079/AdobeStock_284367668.4326f7.delayed	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:07	43792/43792	---M-Z	200	added ('OK')	text/javascript	etag:%2242a70827c6df5b5bd92bd644dcf37e2e%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-6929259273f7b6c4-min.en-US.js	C:/Users/sifdo/Desktop/Santa_Barbra/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-6929259273f7b6c4-min.en-US.js	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:07	94286/94286	---M--	200	added ('OK')	image/jpeg	etag:COPNvueJifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/49c09a7b-db5f-4d3d-bf8f-6834d807d348/cleaning-services.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/49c09a7b-db5f-4d3d-bf8f-6834d807d348/cleaning-services.jpg	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:07	146279/146279	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Sep%202025%2004:20:07%20GMT	https://images.squarespace-cdn.com/content/618712634cc9d14bd80427f3/7be020ea-de63-4c46-bbe4-15979cafa544/AdobeStock_284367668.jpg?format=1500w&content-type=image%2Fjpeg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/618712634cc9d14bd80427f3/7be020ea-de63-4c46-bbe4-15979cafa544/AdobeStock_28436766843a3.jpg	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:07	100829/100829	---M--	200	added ('OK')	image/jpeg	etag:CI2OvIGLifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/f58239a5-9641-4ce6-8b8d-afd404d33ddd/living-room-cleaning.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/f58239a5-9641-4ce6-8b8d-afd404d33ddd/living-room-cleaning.jpg	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:08	0/0	---M--	302	error ('Found')	text/html	etag:W/%223009a5c793cac6f1fb7bf1d7223edfe6%22	https://www.thecleaningcompanyva.com/s/TCC-Standard-Cleaning-List-hm32.pdf	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/s/TCC-Standard-Cleaning-List-hm32.48.delayed	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:08	2284/2284	---M--	200	added ('OK')	image/jpeg	etag:CPqr256LifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/43f6a8de-b629-413a-a2c7-bf821016bd17/3-test+banner.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/43f6a8de-b629-413a-a2c7-bf821016bd17/3-test+banner.jpg	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:09	0/0	---M--	302	error ('Found')	text/html	etag:W/%22f38b96859b4c68da037d83b80036efcd%22	https://www.thecleaningcompanyva.com/s/TCC-Move-in-out-Cleaning-List.pdf	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/s/TCC-Move-in-out-Cleaning-List.4b.delayed	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:10	2149/2149	---M--	200	added ('OK')	image/jpeg	etag:CIGY9IeMifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/9f5925f2-1c33-4ded-b543-540e1df8e462/5-test+banner.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/9f5925f2-1c33-4ded-b543-540e1df8e462/5-test+banner.jpg	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:10	1212710/1212710	---M--	200	added ('OK')	image/png	etag:CLb67LnpkfQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a132c846-8834-4eb8-83b9-04e83bd41ffb/move+out+cleaning.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a132c846-8834-4eb8-83b9-04e83bd41ffb/move+out+cleaning.png	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:10	121586/121586	---M--	200	added ('OK')	image/jpeg	etag:CMvWtNaLifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/cb5923fb-4c9f-4b1c-82fd-8e6f90530c02/clean+office+building.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/cb5923fb-4c9f-4b1c-82fd-8e6f90530c02/clean+office+building.jpg	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:10	2149/2149	---M--	200	added ('OK')	image/jpeg	etag:CN7cgb2MifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/9e9af99a-0171-48d4-bebd-2710c28be150/7-test+banner.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/9e9af99a-0171-48d4-bebd-2710c28be150/7-test+banner.jpg	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:11	86165/86165	---M--	200	added ('OK')	image/jpeg	etag:COj3v9uMifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/dfaf3cf8-d547-49e0-a387-fd84dc08faf0/8-cta+banner.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/dfaf3cf8-d547-49e0-a387-fd84dc08faf0/8-cta+banner.jpg	(from https://www.thecleaningcompanyva.com/cleaning-services)
07:20:12	126929/126929	---M--	200	added ('OK')	image/jpeg	etag:CNKZws2CifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/d5837714-782c-46cb-8c31-1c19d1b613b3/cleaning+team.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/d5837714-782c-46cb-8c31-1c19d1b613b3/cleaning+team.jpg	(from https://www.thecleaningcompanyva.com/about)
07:20:12	143190/143190	---M--	200	added ('OK')	image/jpeg	etag:CKvFvKCDifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/fe9a7fe9-7ce1-4af3-8bfd-b3a5ef8dc6de/2+-+furry+friends+banner.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/fe9a7fe9-7ce1-4af3-8bfd-b3a5ef8dc6de/2+-+furry+friends+banner.jpg	(from https://www.thecleaningcompanyva.com/about)
07:20:12	121796/121796	---M--	200	added ('OK')	image/jpeg	etag:CLrZxvyDifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/9bd8d2a2-dd3f-4892-8f6a-75e6368d7e68/defne.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/9bd8d2a2-dd3f-4892-8f6a-75e6368d7e68/defne.jpg	(from https://www.thecleaningcompanyva.com/about)
07:20:13	1878/1878	---M--	200	added ('OK')	image/jpeg	etag:CNTasqaEifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/8bdf790d-90b9-4540-91bf-990a26696275/3.5+banner.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/8bdf790d-90b9-4540-91bf-990a26696275/3.5+banner.jpg	(from https://www.thecleaningcompanyva.com/about)
07:20:13	66115/66115	---M--	200	added ('OK')	image/jpeg	etag:CKvCtYaFifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/fef22685-652d-43da-8fca-9cb0328fadd0/4+-+Kind+words+banner.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/fef22685-652d-43da-8fca-9cb0328fadd0/4+-+Kind+words+banner.jpg	(from https://www.thecleaningcompanyva.com/about)
07:20:14	95964/95964	---M--	200	added ('OK')	image/jpeg	etag:CL3F5I+bifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/306455da-a843-454d-bc34-c64e683d65fc/deep+cleaning.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/306455da-a843-454d-bc34-c64e683d65fc/deep+cleaning.jpg	(from https://www.thecleaningcompanyva.com/faq)
07:20:15	0/0	---M--	302	error ('Found')	text/html	etag:W/%223113cadf97736605c669010f1c204c72%22	https://www.thecleaningcompanyva.com/s/TCC-Move-in-_-out-Cleaning-List.pdf	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/s/TCC-Move-in-_-out-Cleaning-List.56.delayed	(from https://www.thecleaningcompanyva.com/faq)
07:20:15	0/0	---M--	302	error ('Found')	text/html	etag:W/%22e104d82ddea37cf1212c3e424fa60315%22	https://www.thecleaningcompanyva.com/s/TCC-Standard-Cleaning-List.pdf	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/s/TCC-Standard-Cleaning-List.57.delayed	(from https://www.thecleaningcompanyva.com/faq)
07:20:16	50296/50296	---M--	200	added ('OK')	image/jpeg	etag:CN+W4YuZifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/24411a28-340b-47be-a1bc-4a807835adec/gift+card.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/24411a28-340b-47be-a1bc-4a807835adec/gift+card.jpg	(from https://www.thecleaningcompanyva.com/gift-cards)
07:20:17	40609/40609	---M--	200	added ('OK')	application/rss+xml	etag:W/%22ae8ecbfcb50f17cf8ed5440f37500a16%22	https://www.thecleaningcompanyva.com/cleaning-client-results?format=rss	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/cleaning-client-resultsa409	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:18	76821/76821	---M--	200	added ('OK')	image/jpeg	etag:CLTBx/OfifQCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a7ae4df4-0e77-4a07-a4c2-7959eaa0decb/cleaning-before-after.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a7ae4df4-0e77-4a07-a4c2-7959eaa0decb/cleaning-before-after.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:19	105591/105591	---MCZ	200	added ('OK')	text/html	etag:W/%22ab9c670246aedee097b957ba82addae6--gzip%22	https://www.thecleaningcompanyva.com/cleaning-client-results/stove-cleaning-nnha8	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/cleaning-client-results/stove-cleaning-nnha8.html	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:19	185504/185504	---M--	200	added ('OK')	image/jpeg	etag:CLnhnM+U5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/581d2a36-1c8a-47f0-9b0c-c96bab286726/before+after-1.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/581d2a36-1c8a-47f0-9b0c-c96bab286726/before+after-1.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:20	134858/134858	---M--	200	added ('OK')	image/jpeg	etag:CKSfjteU5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/0ce77ad1-8f54-46e1-9b23-f24e21a79284/before+after-2.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/0ce77ad1-8f54-46e1-9b23-f24e21a79284/before+after-2.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:21	109961/109961	---MCZ	200	added ('OK')	text/html	etag:W/%22abb618f222dcfe2b6b273fec1ae621c7--gzip%22	https://www.thecleaningcompanyva.com/cleaning-client-results/shower-cleaning-wdc73-hg7lt	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/cleaning-client-results/shower-cleaning-wdc73-hg7lt.html	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:21	286963/286963	---M--	200	added ('OK')	image/jpeg	etag:CLjB05yT5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/16bb57e1-6a7d-41a3-b2a1-e7bf459ead0e/before+after-5.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/16bb57e1-6a7d-41a3-b2a1-e7bf459ead0e/before+after-5.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:22	409364/409364	---M--	200	added ('OK')	image/jpeg	etag:CKD1mKeT5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a2a70bcb-bf51-4353-943f-627a5f2599b8/before+after-6.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a2a70bcb-bf51-4353-943f-627a5f2599b8/before+after-6.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:22	302389/302389	---M--	200	added ('OK')	image/jpeg	etag:CPv9jLGT5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/73d6e964-d315-429c-b0e9-1ebf3ca166b2/before+after-7.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/73d6e964-d315-429c-b0e9-1ebf3ca166b2/before+after-7.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:23	109956/109956	---MCZ	200	added ('OK')	text/html	etag:W/%22535658600413bbd3c4f06fa7a21cc322--gzip%22	https://www.thecleaningcompanyva.com/cleaning-client-results/shower-cleaning-y2pzs	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/cleaning-client-results/shower-cleaning-y2pzs.html	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:24	449021/449021	---M--	200	added ('OK')	image/jpeg	etag:COvKrsCT5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/d5a02b9d-96aa-4f31-a466-66f52e78b366/before+after-8.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/d5a02b9d-96aa-4f31-a466-66f52e78b366/before+after-8.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:24	337591/337591	---M--	200	added ('OK')	image/jpeg	etag:CLb9xsmT5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/8f7aaaf5-395a-4bbe-ab70-14c68ecdfdba/before+after-9.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/8f7aaaf5-395a-4bbe-ab70-14c68ecdfdba/before+after-9.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:24	295317/295317	---M--	200	added ('OK')	image/jpeg	etag:CPf8mtGT5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/59003a7d-a3dc-496a-b148-f5f82f603fc3/before+after-10.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/59003a7d-a3dc-496a-b148-f5f82f603fc3/before+after-10.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:25	112423/112423	---MCZ	200	added ('OK')	text/html	etag:W/%223e97bcc286dbeccddc588198a4db4925--gzip%22	https://www.thecleaningcompanyva.com/cleaning-client-results/shower-cleaning-wdc73	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/cleaning-client-results/shower-cleaning-wdc73.html	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:26	231845/231845	---M--	200	added ('OK')	image/jpeg	etag:CIXXieiT5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/e8621c8a-1f50-41d7-9234-4ad31a2706d7/before+after-11.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/e8621c8a-1f50-41d7-9234-4ad31a2706d7/before+after-11.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:26	299544/299544	---M--	200	added ('OK')	image/jpeg	etag:CPXXnfCT5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a9d660a5-d39a-45d4-9869-5ab6c8bed02a/before+after-12.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a9d660a5-d39a-45d4-9869-5ab6c8bed02a/before+after-12.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:26	290460/290460	---M--	200	added ('OK')	image/jpeg	etag:CPvDgviT5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/b3ee6f60-27d7-4984-840b-f65c72ae4695/before+after-13.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/b3ee6f60-27d7-4984-840b-f65c72ae4695/before+after-13.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:27	323231/323231	---M--	200	added ('OK')	image/jpeg	etag:CLTCyP+T5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/c79d8fa9-6b70-46f1-8a80-531ce09ef5e6/before+after-14.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/c79d8fa9-6b70-46f1-8a80-531ce09ef5e6/before+after-14.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:28	106252/106252	---MCZ	200	added ('OK')	text/html	etag:W/%22f4062ca31778cb77cf9cc0b7621fa018--gzip%22	https://www.thecleaningcompanyva.com/cleaning-client-results/stove-cleaning	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/cleaning-client-results/stove-cleaning.html	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:28	441613/441613	---M--	200	added ('OK')	image/jpeg	etag:CP+CiI2U5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a00b2719-1fe1-48ae-94ac-f008510d092e/before+after-15.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a00b2719-1fe1-48ae-94ac-f008510d092e/before+after-15.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:29	268338/268338	---M--	200	added ('OK')	image/jpeg	etag:CN7/8JmU5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/044bfdfb-0a05-45d6-a43a-77b7775fb40d/before+after-16.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/044bfdfb-0a05-45d6-a43a-77b7775fb40d/before+after-16.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:30	109390/109390	---MCZ	200	added ('OK')	text/html	etag:W/%22a5c0137238467bb13bac1bd0a1a5d716--gzip%22	https://www.thecleaningcompanyva.com/cleaning-client-results/shower-cleaning	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/cleaning-client-results/shower-cleaning.html	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:30	337417/337417	---M--	200	added ('OK')	image/jpeg	etag:CNDI8qaU5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a4adb5e5-98f3-491d-aba9-82efdfe19681/before+after-17.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/a4adb5e5-98f3-491d-aba9-82efdfe19681/before+after-17.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:30	192471/192471	---M--	200	added ('OK')	image/jpeg	etag:CPqGu6+U5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/92557e18-f3c5-488f-a57a-683133690814/before+after-18.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/92557e18-f3c5-488f-a57a-683133690814/before+after-18.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:31	269359/269359	---M--	200	added ('OK')	image/jpeg	etag:CLbcsLaU5/cCEAE=	https://images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/fb4f1985-3a74-4782-adc1-fcc4055d6714/before+after-19.jpg	C:/Users/sifdo/Desktop/Santa_Barbra/images.squarespace-cdn.com/content/v1/618712634cc9d14bd80427f3/fb4f1985-3a74-4782-adc1-fcc4055d6714/before+after-19.jpg	(from https://www.thecleaningcompanyva.com/cleaning-client-results)
07:20:32	0/-1	---M--	302	error ('')			https://www.thecleaningcompanyva.com/s/TCC-Standard-Cleaning-List-hm32.pdf	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/s/TCC-Standard-Cleaning-List-hm32.73.delayed	(from https://www.thecleaningcompanyva.com/cleaning-services/)
07:20:32	0/-1	---M--	302	error ('')			https://www.thecleaningcompanyva.com/s/TCC-Move-in-out-Cleaning-List.pdf	C:/Users/sifdo/Desktop/Santa_Barbra/www.thecleaningcompanyva.com/s/TCC-Move-in-out-Cleaning-List.74.delayed	(from https://www.thecleaningcompanyva.com/cleaning-services/)
07:20:35	43790/43790	---M-Z	200	added ('OK')	text/javascript	etag:%2263a7cb95acc6a3cce9b906a27796e496%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-eb07efa6943fa53b-min.en-US.js	C:/Users/sifdo/Desktop/Santa_Barbra/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-eb07efa6943fa53b-min.en-US.js	(from https://www.thecleaningcompanyva.com/jobs)
